,text
5044, _katyal it's risky to vote early in primaries if your candidate drops out that's what hap… 
5045,"saturday: steyer drops out
sunday: buttigieg drops out
monday: klobuchar drops out
tuesday: wins of states
to… "
5046,with bloomberg steyer buttigieg and kloboucher out of the primary race now who will be the next democrat candidate to drop out
5047, that’s not exactly true buttigieg voters wanted him klobuchar voters same beto voters ditto afric… 
5048, i mean amy and buttigieg dropped out and endorsed biden anyone who supported those two candidates… 
5049, like to know what the quid pro quos were for klobuchar buttigieg and o'rourke and what people think of that
5050,w/ bloomberg's machinery in his camp along w/ the energies of beto o'rourke amy klobuchar & buttigieg joe biden h… 
5051, i thought she was against washington insiders like biden and *checks notes* pete buttigieg
5052, % biden and % buttigieg add up to more than bernie support
5053," i was buttigieg (always) booker beto harris 
bid… "
5054, true but only bernie said on the debate stage that he would… 
5055, biden won a lot of states in the primary yesterday bc pete buttigieg dropped out while he was leading to en… 
5056,and it’s not just about toxic bernie bros on twitter it’s this reflexive need to always blame everything on someon… 
5057,if yall think that biden had not been talking to kloubacher/beto/ buttigieg and kamala to build a coalition that wil… 
5058, lol do not even bother with me msm does not control voters what a laughable comment if they did tr… 
5059,_ there’s a specific video of a buttigieg caucus leader flipping a coin for an extra… 
5060, and there are biden voters who will not go to the nom if it is not biden… 
5061,at this point it looks like bloomberg *intentionally* grossly abused our election system to screw over warren and s… 
5062, just mentioning disability is a cosmetic/aesthetic change not a substant… 
5063, what would have happened if clyburn had endorsed klobuchar or buttigieg
5064, no it is not convenient timing of klobuchar buttigieg and now bloomberg tapping out and endorsing… 
5065,moore calls out kobuchar and buttigieg: 'could not even go more hours' newsweek: * moore calls out kobuchar and… 
5066,warren’s candidacy is not a “vanity project” warren was never a progressive she’s not one now she was told to st… 
5067, i will vote for joe with tears in my eyes but i could not vote bloomberg or buttigieg so thank the lord
5068,pete sample poll: how many pete buttigieg voters voted yesterday for biden
5069, reminder that destiny is a buttigieg supporter and was too busy chasing his unbridled lust to bother voti… 
5070,politijohn: candidates for the democratic nomination: michael bennet joe biden michael bloomberg (new) steve b… 
5071, i liked buttigieg castro harris booker & warr… 
5072," strongly disagree about obamacare ""obamacare"" is a long way from w… "
5073, i think the klob might have entered the vp conversation last night but i definitely see her or buttigieg at state
5074, my hope is that whoever wins (please god anyone but trump) will make use of the numerous… 
5075, it is a riggedprimary in a riggeddnc bernie has been attacked as “crazy” and “radical” by most p… 
5076, i believe warren and buttigieg will be in bidens cabinet if not vice president 🤗
5077,"democraticprimary democrats biden berniesanders

biden in the pocket of pharmaceutical companies us will conti… "
5078, _ she's a buttigieg supporter
5079, right this reminds me of that story about iowa warren supporters liking buttigieg fine while bernie su… 
5080,_smith buttigieg has a bright future in the party he ran a great race
5081, so you don’t think it’s weird that buttigieg and klobuchar both dropped out right before super tuesday
5082,_lee politics is not about giving losers time and space bloomberg klobuchar and buttigieg all did better than… 
5083, maybe so but you were likely thinking that it’s all about party survival now no what kind of back room… 
5084, concessions are an important feature in biden’s win & buttigieg klobuchar & now bloomberg (who i… 
5085,@_dumptytrumpty_ might be biden and buttigieg who knows old and young
5086,_petkanas same to buttigieg klobuchar and o'rourke dems need to focus on what's at stakeunfortunately this… 
5087, they won’t be able to hold pete back after this i saw so many haters turn because now they… 
5088, no treasury save vp for someone like buttigieg harris should be ag too
5089,"me after iowa: ""i wish buttigieg was not in second place""

*a finger on the monkey's paw curls*"
5090, i can not face the prospect of enduring another day of pete buttigieg's presidential aspi… 
5091,democrat primary: pete buttigieg drops out via 
5092,take biden's delegate count (currently ) and add to it (from bloomberg buttigieg and klobuchar endorsements… 
5093,i’m sure biden has already secured positions for buttigieg and kloubachar in his cabinet should he be the nominee… 
5094,% of lgbtq voters supported bernie (%) or warren (%) biden has % support buttigieg was at %
5095,slv gld spy the prediction betting markets were completely wrong about trump buttigieg beto hillary bloomber… 
5096, i agree that any democrat needs the support of the black community but let’s be clear why they d… 
5097, as did buttigieg klobuchar and o'rourke i too will do whatever i can to help him get elect… 
5098,_ _lee it's to late she should have dropped out before tuesday like buttigieg and klobochar did s… 
5099, i really don’t know so i’m not being argumentative but you don’t think beto’s endorsement played a factor or buttigieg’s
5100,_musser i did not say that the simple fact of the matter is that near half of warren sup… 
5101,it's important to not get ahead of ourselves still dunno the delegate haul out of california but otoh bloomie kl… 
5102, _manprime the majority of voters made their choice in the last few days don’t tell me klobuchar an… 
5103, if warren had dropped out and endorsed sanders or if buttigieg or klobuchar… 
5104,if warren had dropped out at the same time as klobuchar and buttigieg bernie would have won texas
