,text
2005,i'm overwhelmed also discouraged i'm just having some weird feelings about this i do not hate warren i think… 
2006, bernie is currently behind in ~pledged~ delegate… 
2007, _citizen … 
2008, isn’t it the obvious choice of every politician (eg romney bent his knees to trump when offered s… 
2009,my facebook feed is suddenly filled with folks do not just love elizabeth warren but they despise bernie sanders
2010, people receiving rape threats from warren supporter accounts are not going to be terribly moved by this
2011," getreal //
only americans ( states) have voted in the ""winner take all"" de… "
2012," stunningly accurate to the vowel

no candidate more exquisite or articulate or incred… "
2013, it felt great to vote early for elizabeth warren last week
2014,y’all only want warren to win cause she’s a woman but bernie is deadass for the people from the beginning warren ba… 
2015, you're thinking bernie supporters the majority of warren supporters are blue no matter who
2016,@_coolstorycori_ i take your political opinion very seriously (your view is what got me onboard with booker even t… 
2017,if warren was a man warren would still be in third 
2018, warren changed her story when she found out how long it would ta… 
2019,im the reason warren has not quit yet fuck yall
2020,guys im so tired “until ” means she changed her mind & outlook and grew as a person idk why y’all wanna jump… 
2021,or the smart one—warren 
2022,the airing of grievances is underway as bernie bros declare war on elizabeth warren 
2023,watching an episode of larry sanders featuring gene siskel john ritter and warren zevon those guys plus shandli… 
2024,bernie sanders' interview tonight inspired me he's almost painfully honest: even got rachel to talk more p… 
2025,warren drop out now 
2026, remember there was a meeting between warren and clinton i thinking this is the reas… 
2027,exit polls show warren has the harry potter vote
2028,elizabeth warren is your angela merkel and you’re going to just let that slide by
2029,welcome to all the warren supporters joining our movement today to elect donald trump we are in it together now
2030,_scotus true some men are not overtly sexist nice to learn that it might be true of you i personally admire… 
2031,i know this is probably a pipe dream but i'd love to see a bidenwarren ticket 
2032,_supersarah i do not think it is biden supporters though it seems to be mostly warren supporters
2033, is he blind: how bout you start standing up to your friends… 
2034, lmao fuck off the largely young and nonreligious supporters of a jewish presidential can… 
2035, suddenly he so concerned with bernie sanders and elizabeth warren not getting a fair shake before it wa… 
2036, how sure are you that this was authentic berniebros is notorious for bots many by… 
2037,"flash fantasy: one more debate warren so outshines biden and bernie the race turns once more

not even sure that… "
2038,it's not just warren: dems are creating a fake indian tribe in nc & the cherokee are not happy 
2039, i didn’t care for warren i was for kamala and was disappointed she didn’t stick around a little longer
2040, absolutely every warren supporter i know did not have bernie as their second (or even third) choice
2041, he can’t get his supporters to stop harassing warren how will he if the… 
2042,i will vote for warren in ny biden is my second choice 
2043, that’s really frustrating i wish her apology acknowledged it was wrong for her to do… 
2044,so i'm watching this video and half way through i realize that no one (including herself) has blamed tulsi's low p… 
2045,"stayinliz to shape the debate once more

“her debate skills have been a high point of her campaign showcasing her… "
